X_m,Y_m,Z_m,Temperature_C,node_id
0.0114540999999999,0.010382012,0,689.003076,1437
0.0150980900000004,0.005200014,0,677.458887,1438
0.0007133399999998,0.0055230109999999,0,746.48831,1439
0.0003452300000006,0.0053500089999999,0,747.39358,1440
0.0038599900000004,0.0060370119999999,0,736.28927,1446
0.0036053599999998,0.0057380049999999,0,738.0939,1448
0.0032539300000005,0.005559013,0,739.96011,1449
0.01147937,0.0068990139999999,0,700.774805,1458
0.0126333199999999,0.0053760109999999,0,699.963098,1460
0.0131082500000002,0.0052300099999999,0,695.788843,1461
0.0039782500000002,0.006411001,0,735.0386,1462
0.00656604,0.0058660059999999,0,729.57363,1468
0.0581822400000007,0.0087680069999999,0,555.948206,1470
0.0586791,0.0087680069999999,0,554.049646,1471
0.0611681900000001,0.0087680069999999,0,546.47323,1479
0.0641531900000007,0.0087680069999999,0,541.546533,1484
0.0636563300000006,0.0087680069999999,0,542.056726,1486
0.0671391400000001,0.0087670089999999,0,541.068079,1488
0.0666422799999999,0.0087670089999999,0,540.840479,1489
0.0910530000000005,0.0083980119999999,0,655.161584,1501
0.0912971499999999,0.0057650059999999,0,662.718103,1503
0.0907273200000001,0.0086710009999999,0,646.019861,1507
0.0957260099999999,0.0071000009999999,0,708.670374,1510
0.0760970100000007,0.0087670089999999,0,566.683618,1513
0.0933322900000002,0.0083980119999999,0,688.205835,1519
0.0928874000000004,0.0083980119999999,0,684.917627,1521
0.0706233900000006,0.0087670089999999,0,546.127527,1522
0.0780863700000003,0.0088120109999999,0,578.496118,1526
0.0512709600000001,0.0082530079999999,0,595.072107,1529
0.0591773900000003,0.0087680069999999,0,552.275659,1530
0.0571870800000003,0.0087680069999999,0,560.138696,1531
0.0537042599999999,0.0087400079999999,0,578.662134,1535
0.0532083500000002,0.008694008,0,581.709985,1536
0.0542011200000001,0.0087620019999999,0,575.727197,1540
0.0039863499999999,0.008018002,0,731.55313,1542
0.0039863499999999,0.007715002,0,733.5704,1544
0.0060863500000003,0.0070190129999999,0,730.16848,1545
0.0093550600000007,0.007073,0,700.917688,1550
0.0039863499999999,0.0087000129999999,0,727.99905,1551
0.0057363500000002,0.00938201,0,726.179834,1553
0.0060863500000003,0.0091450069999999,0,726.07937,1554
0.0050363500000001,0.00938201,0,726.800928,1559
0.0907263700000005,0.0096150039999999,0,635.062097,1576
0.0907263700000005,0.0091430099999999,0,639.352441,1577
0.08362436,0.010893002,0,612.134424,1587
0.0871191000000007,0.01279901,0,621.361108,1589
0.0866823200000004,0.01256001,0,620.838525,1595
0.0875563600000007,0.013037011,0,621.701807,1597
0.0907502100000004,0.010555014,0,628.217493,1604
0.0907263700000005,0.010087014,0,631.590723,1605
0.0901789600000003,0.014464006,0,621.070886,1611
0.0906233700000003,0.014688,0,620.804285,1612
0.0897412300000004,0.014228002,0,621.348901,1613
0.10441732,0.015638009,0,645.356042,1620
0.10391902,0.015638009,0,644.427209,1621
0.0944652500000007,0.015627012,0,620.355066,1623
0.0982260699999999,0.011674002,0,623.083887,1636
0.0911493300000004,0.010737002,0,625.958093,1646
0.0916199600000001,0.010737002,0,624.668848,1648
0.0944509500000006,0.010737002,0,622.631799,1650
0.0988202100000004,0.013638005,0,627.008508,1652
0.10192918,0.015638009,0,638.141199,1655
0.10143137,0.015638009,0,636.145532,1657
0.10342216,0.015638009,0,643.207788,1669
0.10292434,0.015638009,0,641.726953,1670
0.10116338,0.013638005,0,636.789331,1671
0.100694180000001,0.013638005,0,634.478174,1672
0.0989432300000006,0.015638009,0,626.910791,1678
0.0969533900000004,0.015638009,0,622.518213,1679
0.0999383900000002,0.015638009,0,630.245264,1682
0.100436210000001,0.015638009,0,632.134546,1684
0.10093402,0.015638009,0,634.122034,1685
0.1724863,0.064401001,0,353.022119,1688
0.10939312,0.015638009,0,628.243066,1696
0.11138439,0.015638009,0,612.687708,1701
0.112877360000001,0.015638009,0,602.26394,1704
0.11337518,0.015638009,0,599.095605,1705
0.11486721,0.015638009,0,590.53219,1707
0.11387205,0.015638009,0,596.08877,1708
0.119843960000001,0.015638009,0,571.730615,1710
0.123825070000001,0.015638009,0,567.060144,1711
0.12679815,0.015833006,0,567.973474,1712
0.127283090000001,0.015940011,0,568.042993,1713
0.13178014,0.018029005,0,552.275171,1725
0.13483333,0.016080007,0,534.548181,1726
0.13464307,0.018836007,0,533.151208,1732
0.135138980000001,0.018884003,0,530.095972,1733
0.13435125,0.016080007,0,538.433252,1735
