edge_name,edge_point_id,arc_length,arc_length_norm,X_m,Y_m,Temperature_C
Top,38,0.07696947904279061,0.31147540983606553,0.07922712527252071,0.011539573798370506,599.2418037779795
Top,39,0.07899499164917985,0.319672131147541,0.08102971821227409,0.012289267120694076,609.2632009360563
Top,40,0.08102050425556907,0.32786885245901637,0.08278040793838773,0.01320061941466644,616.3364543753629
Top,41,0.0830460168619583,0.3360655737704918,0.0844994407660717,0.014192869121586259,620.6083931669527
Top,42,0.08507152946834752,0.34426229508196715,0.08623207404832338,0.015153459843409585,621.8901534666479
Top,43,0.08709704207473674,0.35245901639344257,0.08801265361699609,0.015976090422483834,621.1221213624178
Top,44,0.08912255468112598,0.36065573770491804,0.08984585033278435,0.016615504325488695,620.2553572891766
Top,45,0.0911480672875152,0.3688524590163934,0.09173323120652475,0.017046164633059354,620.1981564128431
Top,46,0.09317357989390443,0.3770491803278688,0.09366823863745977,0.017277348624625054,621.3454278294477
Top,47,0.09519909250029365,0.3852459016393442,0.09563468602602065,0.01735610961706017,624.4465128351121
Top,48,0.09722460510668288,0.3934426229508196,0.09760695893438315,0.017366905900549637,630.5655566290087
Top,49,0.09925011771307211,0.4016393442622951,0.09957183580963637,0.01738394623843026,638.5920847595487
Top,50,0.10127563031946134,0.40983606557377045,0.10153354603851382,0.017426344054098344,644.715740609554
Top,51,0.10330114292585056,0.41803278688524587,0.10349513958098545,0.01747262274918031,645.4831137167553
Top,52,0.10532665553223979,0.4262295081967213,0.10545673312345707,0.01751890144426228,637.3963680601323
Top,53,0.10735216813862902,0.4344262295081967,0.10741832666592868,0.017565180139344248,622.2299974708828
Top,54,0.10937768074501825,0.4426229508196721,0.10937992020840029,0.017611458834426212,607.0077159640521
Top,55,0.11140319335140747,0.4508196721311475,0.11134151375087188,0.01765773752950818,594.1999104550375
Top,56,0.1134287059577967,0.4590163934426229,0.11330310729334349,0.017704016224590148,583.9380078809063
Top,57,0.11545421856418592,0.4672131147540983,0.11526518443881131,0.01774063206025198,576.1537206543122
Top,58,0.11747973117057516,0.47540983606557374,0.11723188635171775,0.017752459757660398,570.7927236852788
Top,59,0.11950524377696438,0.48360655737704916,0.1192057026803088,0.017771849845531696,567.8045007178102
Top,60,0.1215307563833536,0.4918032786885245,0.12116426535776449,0.017889352225018317,567.0687603826334
Top,61,0.12355626898974283,0.49999999999999994,0.1230745730151615,0.01820335047659189,567.8152945963138
Top,62,0.12558178159613206,0.5081967213114754,0.1249362797070686,0.01873512871930649,567.5122296445365
Top,63,0.1276072942025213,0.5163934426229508,0.1267700900406329,0.0194111675263754,562.2093766679108
Top,64,0.1296328068089105,0.5245901639344261,0.1286004840924064,0.020104803157857475,551.3504571574733
Top,65,0.13165831941529973,0.5327868852459016,0.1304523847825103,0.020679627859671493,538.2701711191629
Top,66,0.13368383202168896,0.540983606557377,0.1323527496084675,0.021021781930556628,525.7111870254613
Top,67,0.13570934462807818,0.5491803278688524,0.13431211616419028,0.02115787575213642,513.2680300777605
Top,68,0.1377348572344674,0.5573770491803278,0.1362868115051284,0.021252816293484432,501.3071900511459
Top,69,0.13976036984085666,0.5655737704918032,0.1382184305858869,0.02149223604461594,489.07993398255707
Top,70,0.14178588244724588,0.5737704918032787,0.14008861189567495,0.021967067739873083,476.9883871009837
Top,71,0.1438113950536351,0.5819672131147541,0.14189625447657409,0.022676185074136317,467.6040086818935
Top,72,0.14583690766002433,0.5901639344262295,0.14364750493514344,0.023566231568482997,461.21250055314215
Top,73,0.14786242026641355,0.5983606557377049,0.14535832023600442,0.024559756381102835,456.2487658080476
Top,74,0.14988793287280278,0.6065573770491802,0.14705414461875124,0.02556712524861235,451.9256390499758
Top,75,0.151913445479192,0.6147540983606556,0.14875681009376676,0.026551734779253995,448.0611572661988
Top,76,0.15393895808558122,0.6229508196721311,0.15045986582826557,0.027535564455154166,444.6581952060378
Top,77,0.15596447069197045,0.6311475409836065,0.15215586685564425,0.02854171322045678,441.46723853686564
Top,78,0.1579899832983597,0.639344262295082,0.15386556293453485,0.029537156707668554,437.89846858216396
Top,79,0.16001549590474892,0.6475409836065573,0.1556146904944826,0.030433568014900915,433.2275364589267
Top,80,0.16204100851113815,0.6557377049180327,0.1574196289377021,0.03115214368502065,427.9396826591804
Top,81,0.16406652111752737,0.6639344262295082,0.1592858858553074,0.03165405225917906,422.72188112732886
Top,82,0.1660920337239166,0.6721311475409836,0.16120797532972414,0.0319406404128658,417.906467522313
Top,83,0.16811754633030582,0.680327868852459,0.16316955550614837,0.032053198992270965,413.21969570141977
Top,84,0.17014305893669504,0.6885245901639343,0.16514332413611071,0.0320731407370478,408.77531267015775
Top,85,0.17216857154308426,0.6967213114754097,0.16711025168287102,0.03208418163689525,404.54118094898956
Top,86,0.1741940841494735,0.7049180327868851,0.16907232394780505,0.032120777977049146,400.464383663677
Top,87,0.17621959675586274,0.7131147540983607,0.1710375747485396,0.032142815121778565,396.49342718297976
Top,88,0.17824510936225196,0.7213114754098361,0.17304736869876472,0.03209069025765103,392.58020481781796
Top,89,0.1802706219686412,0.7295081967213114,0.17511599423543742,0.03209710724476716,388.67234151977414
Top,90,0.1822961345750304,0.7377049180327868,0.17709784026161365,0.032370287586155934,384.68352101987523
Top,91,0.18432164718141963,0.7459016393442622,0.17874101401980352,0.0330373316234223,380.23636986877705
Top,92,0.18634715978780886,0.7540983606557377,0.17988314130870997,0.03415670944603168,376.41427281990434
Top,93,0.18837267239419808,0.7622950819672131,0.18039432730910196,0.03567502957697672,373.04967335506007
Top,94,0.1903981850005873,0.7704918032786884,0.1802138903270496,0.03741226081328582,370.1237123269608
Top,95,0.19242369760697653,0.7786885245901638,0.17939843502413996,0.039036596401889306,367.2332258279614
Top,96,0.19444921021336575,0.7868852459016392,0.1781471853007338,0.040246886604934126,364.876949772962
Top,97,0.196474722819755,0.7950819672131147,0.17667145733266956,0.04101315614867169,363.4018957281309
Top,98,0.19850023542614423,0.8032786885245902,0.17505461287068796,0.04139154715228571,362.6388086169494
Top,99,0.20052574803253345,0.8114754098360656,0.1733351881903204,0.041486069308026695,362.29206771642833
Top,100,0.20255126063892268,0.8196721311475409,0.17161713161950246,0.04151491312137941,362.182126904448
Top,101,0.2045767732453119,0.8278688524590163,0.16977922038135626,0.041557002795820294,362.2535158492044
Top,102,0.20660228585170112,0.8360655737704917,0.16794981303888107,0.04197967404873347,362.38406263117366
Top,103,0.20862779845809035,0.8442622950819672,0.16655834061599395,0.04271513699987455,362.60152574725544
Top,104,0.21065331106447957,0.8524590163934426,0.1659229999058241,0.043539398626774625,362.89170246765445
Top,105,0.2126788236708688,0.8606557377049179,0.16628743262652484,0.04426333279295436,362.8314443732794
Top,106,0.21470433627725805,0.8688524590163934,0.16738717477844756,0.0449772502795705,362.06752282145743
Top,107,0.21672984888364727,0.8770491803278688,0.16886898474476789,0.04577402246063179,361.5334603091163
Top,108,0.2187553614900365,0.8852459016393442,0.1703167110776922,0.04675224007828532,361.091309512581
Top,109,0.22078087409642572,0.8934426229508197,0.17125018285685426,0.04793842317085058,360.2208197739383
Top,110,0.22280638670281494,0.901639344262295,0.17162589304434142,0.0496086466780465,359.28762613582535
Top,111,0.22483189930920416,0.9098360655737704,0.1717085740950634,0.051564805404123004,358.2498490985203
Top,112,0.2268574119155934,0.9180327868852458,0.17170709131164605,0.05354859643181616,357.2047712305792
Top,113,0.2288829245219826,0.9262295081967212,0.171838614229508,0.05541889563250946,356.2061746758283
Top,114,0.23090843712837184,0.9344262295081966,0.1719772464262293,0.05728813567334174,355.2798516211065
Top,115,0.2329339497347611,0.9426229508196721,0.17211587862295064,0.05915737571417404,354.4712800828373
Top,116,0.2349594623411503,0.9508196721311475,0.17209504597344472,0.061186080601233525,353.7902980869189
Top,117,0.23698497494753953,0.9590163934426229,0.17217426430894625,0.06311473450328556,353.284312479782
Top,118,0.23901048755392876,0.9672131147540983,0.17255380425290232,0.06474306679688309,352.99214254854405
Top,119,0.24103600016031798,0.9754098360655737,0.173212971417154,0.06609177187018525,352.95195612315496
Top,120,0.2430615127667072,0.983606557377049,0.1743634267713071,0.06694918875358576,352.26203566900915
Top,121,0.24508702537309643,0.9918032786885245,0.17614535975177462,0.06717512801067177,351.2129816062521
Top,122,0.24711253797948568,1.0,0.17848634,0.06684202,349.676172
